2009,1.77,0.00,0.00,0.00,1.77
2010,1.79,0.00,0.21,0.21,2.00
2011,1.01,0.00,0.00,0.00,1.01
2012,1.60,0.00,0.00,0.00,1.60
2013,2.00,0.00,0.00,0.00,2.00
2014,1.00,0.00,0.00,0.00,1.00
2015,2.60,0.00,0.00,0.00,2.60
2016,3.00,0.00,0.00,0.00,3.00
2017,3.40,0.00,0.00,0.00,3.40
2018,3.00,0.00,0.00,0.00,3.00
