2011,-14.07,37.96,-39.92,37.45,35.49,78.49,-10.60
2012,51.19,119.34,1.10,-83.23,37.21,115.70,19.17
2013,7.94,81.74,-81.67,0.00,0.07,115.78,-3.10
2014,6.03,205.74,-54.09,0.00,151.65,267.43,152.56
2015,124.50,256.38,-11.96,0.00,244.42,511.85,243.40
2016,217.94,254.71,-91.95,-64.16,98.60,610.45,229.87
2017,220.21,258.47,-36.49,-162.10,59.89,670.34,245.17
2018,224.80,299.53,-18.76,-159.56,121.20,791.54,280.10
