2009,0.00,0.00,0.00,0.00,0.00
2010,0.00,0.00,0.00,0.00,0.00
2011,0.00,0.00,0.00,0.00,0.00
2012,0.00,0.00,0.00,0.00,0.00
2013,0.00,0.00,0.00,0.00,0.00
2014,0.00,1.00,0.00,1.00,1.00
2015,3.80,2.00,0.00,2.00,5.80
2016,8.00,0.50,0.00,0.50,8.50
2017,7.50,1.00,0.00,1.00,8.50
2018,8.00,0.00,0.00,0.00,8.00
