2011,18.28,-19.90,-14.02,-14.02,-17.86,-5.38,6.54,6.01,-0.96,-10.53,--,--,--,44.14,1.19,--,4.87,0.38,67.70,65.42,-6.64,73.30,274.56
2012,28.36,10.37,25.35,33.17,53.71,20.35,13.15,10.38,4.36,101.28,--,--,--,54.13,1.94,53.95,5.92,0.61,78.67,75.96,135.72,50.04,100.17
2013,21.85,3.01,2.86,3.07,5.24,2.45,18.08,10.86,0.55,37.42,-60.17,-84.49,-87.28,51.05,6.77,77.82,6.86,0.80,62.30,57.71,--,55.91,126.79
2014,20.74,1.61,1.42,1.24,3.11,1.11,27.69,11.20,0.31,53.20,-17.96,-24.09,-38.11,68.07,6.99,112.75,9.13,0.89,76.35,68.05,--,70.05,233.87
2015,34.33,18.00,18.15,18.15,53.15,18.34,40.62,17.56,6.14,61.36,1704.21,1965.74,2262.02,114.98,6.44,116.34,15.89,1.01,109.05,106.31,--,62.15,164.19
2016,44.92,28.41,28.54,28.35,58.10,24.95,37.69,22.15,10.18,11.33,75.74,75.05,73.91,134.89,4.84,88.32,20.52,0.88,135.05,132.21,--,52.87,112.18
2017,44.82,27.62,28.12,27.83,45.71,21.93,36.81,23.72,9.31,2.55,-0.29,1.04,0.66,111.10,4.52,75.67,22.03,0.79,142.26,139.36,--,51.24,105.08
2018,46.16,27.07,27.57,24.75,38.38,18.56,34.84,23.37,8.62,4.13,2.05,2.08,-7.39,77.84,4.41,65.50,27.14,0.75,147.40,145.15,--,52.02,108.44
