2019-08-05,196.5,-2.5,-1.26,138,13,0,+13,"2,051",3.05,0,2,-2,0,0,0,13,2,+11
2019-08-06,196.5,0,0,165,38,5,+33,"2,084",3.1,0,4,-4,0,0,0,38,9,+29
2019-08-07,200,+3.5,+1.78,47.8,3,0,+3,"2,087",3.1,0,0,0,6,0,+6,9,0,+9
2019-08-08,201,+1,+0.5,21,0,3,-3,"2,084",3.1,0,0,0,0,0,0,0,3,-3
2019-08-12,203.5,+2.5,+1.24,83.7,0,24,-24,"2,060",3.06,0,0,0,5,0,+5,5,24,-19
2019-08-13,202.5,-1,-0.49,41.7,0,3,-3,"2,057",3.06,0,0,0,0,1,-1,0,4,-4
2019-08-14,202,-0.5,-0.25,36.5,0,6,-6,"2,051",3.05,0,0,0,0,0,0,0,6,-6
2019-08-15,200,-2,-0.99,56.5,0,3,-3,"2,048",3.05,0,0,0,0,0,0,0,3,-3
2019-08-16,199.5,-0.5,-0.25,30.6,0,1,-1,"2,047",3.05,0,0,0,0,0,0,0,1,-1
2019-08-19,199,-0.5,-0.25,34.3,0,7,-7,"2,040",3.03,0,0,0,0,1,-1,0,8,-8
2019-08-20,198.5,-0.5,-0.25,27.7,3,5,-2,"2,038",3.03,0,0,0,0,0,0,3,5,-2
2019-08-21,198,-0.5,-0.25,29.8,0,1,-1,"2,037",3.03,0,0,0,0,6,-6,0,7,-7
2019-08-22,198.5,+0.5,+0.25,31.1,5,8,-3,"2,034",3.03,0,0,0,0,0,0,5,8,-3
2019-08-23,199,+0.5,+0.25,27.1,2,2,0,"2,034",3.03,0,0,0,0,0,0,2,2,0
2019-08-26,198,-1,-0.5,34.1,0,7,-7,"2,027",3.02,0,0,0,0,0,0,0,7,-7
2019-08-27,199,+1,+0.51,20.7,3,4,-1,"2,026",3.01,0,0,0,0,0,0,3,4,-1
2019-08-28,200,+1,+0.5,24.3,7,6,+1,"2,027",3.02,0,0,0,0,0,0,7,6,+1
2019-08-29,200,0,0,14.2,0,0,0,"2,027",3.02,0,0,0,2,0,+2,2,0,+2
2019-08-30,198,-2,-1,87.5,1,7,-6,"2,021",3.01,0,0,0,0,0,0,1,7,-6
2019-09-02,199.5,+1.5,+0.76,27.6,0,2,-2,"2,019",3,0,0,0,3,0,+3,3,2,+1
2019-09-03,200,+0.5,+0.25,38.6,3,1,+2,"2,021",3.01,0,0,0,2,0,+2,5,1,+4
2019-09-04,200,0,0,20.5,0,2,-2,"2,019",3,0,0,0,1,0,+1,1,2,-1
2019-09-05,200,0,0,18.5,1,4,-3,"2,016",3,0,0,0,1,0,+1,2,4,-2
2019-09-06,200,0,0,18.1,0,1,-1,"2,015",3,0,0,0,1,2,-1,1,3,-2
2019-09-09,200,0,0,23.4,0,9,-9,"2,006",2.98,0,0,0,1,0,+1,1,9,-8
2019-09-10,200,0,0,28.1,0,4,-4,"2,002",2.98,0,0,0,2,0,+2,2,4,-2
