2009,6.06,0.00,0.00,0.00,6.06
2010,6.19,0.00,0.00,0.00,6.19
2011,8.05,0.00,0.00,0.00,8.05
2012,8.86,0.00,0.00,0.00,8.86
2013,9.01,0.00,0.00,0.00,9.01
2014,9.26,0.00,0.00,0.00,9.26
2015,9.63,0.00,0.00,0.00,9.63
2016,11.34,0.00,0.00,0.00,11.34
2017,9.65,0.00,0.00,0.00,9.65
2018,10.82,0.00,0.00,0.00,10.82
