2009,0.50,0.50,0.00,0.50,1.00
2010,0.60,0.20,0.00,0.20,0.80
2011,0.50,0.50,0.00,0.50,1.00
2012,0.70,0.68,0.00,0.68,1.38
2013,1.50,0.50,0.00,0.50,2.00
2014,2.00,0.00,0.00,0.00,2.00
2015,2.00,0.00,0.00,0.00,2.00
2016,2.00,0.00,0.00,0.00,2.00
2017,2.50,0.00,0.00,0.00,2.50
2018,1.50,0.00,0.00,0.00,1.50
