2017Q3,26.82,14.85,14.85,13.82,3.81,0.25,11.78,43.60,1.73,1.57,-13.85,-13.85,-12.80,--,--,--,0.95,0.02,22868.86,22868.86,--,93.19,1369.17
2017Q4,17.39,4.05,4.05,5.21,1.41,0.10,12.06,44.72,0.66,21.14,103.26,103.26,-4.29,--,--,--,0.98,0.02,2410.27,2410.27,--,93.12,1353.07
2018Q1,32.32,17.26,17.26,18.42,3.85,0.26,9.43,44.73,1.84,-3.50,100.75,100.75,115.54,--,--,--,0.76,0.01,4842.65,4842.65,--,93.21,1371.85
2018Q2,24.83,11.30,11.30,9.15,2.17,0.14,9.89,41.89,0.87,-8.19,-16.15,-16.15,-18.56,--,--,--,0.84,0.02,3082.78,3082.78,--,93.49,1435.72
2018Q3,38.43,19.95,19.95,16.96,3.08,0.20,7.77,42.74,1.47,-30.60,-6.77,-6.77,-14.78,--,--,--,0.66,0.01,148931.70,148931.70,--,93.39,1412.01
2018Q4,14.44,-3.16,-3.16,-2.30,-0.51,-0.03,8.55,36.87,-0.23,-25.40,--,--,--,--,--,--,0.72,0.01,4127.33,4127.33,--,94.26,1642.81
2019Q1,28.46,11.85,11.85,10.34,2.26,0.14,9.30,46.20,1.05,3.77,-28.77,-28.77,-41.74,--,--,--,0.98,0.01,4350.86,4350.86,--,93.07,1343.44
2019Q2,36.55,19.56,19.56,16.63,3.02,0.21,8.78,48.85,1.40,-11.23,53.68,53.68,61.35,--,--,--,1.22,0.01,4152.73,4152.73,--,92.82,1293.68
2019Q3,29.28,14.80,14.80,12.35,2.51,0.18,10.35,51.24,1.41,33.37,-1.20,-1.20,-3.04,0.0,0.0,0.0,1.43,0.01,4408.57,4408.57,0.0,92.63,1257.33
