2011,168.27,150.36,3.60,4.22,5.13,0.23,26.32,21.03,1.04,-8.15,-14.97,275.01,163.48,--,--,--,4.14,0.05,7136.06,7136.06,--,95.68,2215.67
2012,17.28,4.02,4.02,4.14,7.01,0.30,36.62,22.96,1.41,46.08,-96.09,63.39,43.31,--,--,--,3.80,0.07,19738.12,19738.12,--,95.50,2120.82
2013,23.90,10.54,10.54,9.36,12.17,0.65,33.95,23.49,3.12,3.99,172.36,172.36,135.10,--,--,--,3.73,0.07,6926.65,6926.65,--,93.82,1519.16
2014,26.80,13.23,13.23,11.72,12.18,0.75,33.72,34.44,3.93,4.28,30.98,30.98,30.54,--,--,--,4.32,0.06,1983.91,1983.91,--,93.68,1481.53
2015,28.84,14.65,14.65,12.63,12.95,0.79,36.48,36.22,4.58,8.21,19.75,19.75,16.62,--,--,--,4.82,0.06,1481.38,1481.38,--,93.91,1541.64
2016,22.61,9.05,9.05,8.66,9.73,0.61,41.40,39.06,3.79,21.01,-25.25,-25.25,-17.01,--,--,--,4.24,0.07,1787.00,1787.00,--,93.49,1435.44
2017,22.45,9.90,9.90,9.41,10.03,0.66,44.94,44.72,4.47,8.55,18.83,18.83,17.97,--,--,--,3.66,0.07,2410.27,2410.27,--,93.12,1353.07
2018,27.26,11.21,11.21,10.45,9.20,0.57,35.19,36.87,3.95,-17.62,-6.77,-6.77,-8.56,--,--,--,2.99,0.05,4127.33,4127.33,--,94.26,1642.81
