2011,5198.62,6633.73,-2085.37,-1513.24,3067.75,8123.62,4259.57
2012,6815.26,5745.70,-1606.17,-2640.29,1480.40,9604.02,2339.04
2013,11500.72,11300.48,-5159.74,-2302.39,3898.78,13502.80,6966.89
2014,22963.09,19687.90,-5472.26,-3718.80,10597.66,24100.46,11842.25
2015,29159.96,29241.03,-7198.50,-6869.57,15111.82,39212.28,20892.29
2016,28251.20,23997.83,-1114.31,-8640.26,13528.13,52740.41,14678.69
2017,31959.52,31575.73,-6376.61,-8160.43,15155.60,67896.01,18294.81
2018,31195.87,31591.45,-7130.17,-9586.33,15507.42,83403.43,18624.74
