2011,43.42,34.24,36.51,32.52,28.76,23.69,119.16,147.68,38.76,29.41,17.40,34.68,28.54,4.72,2.87,7.66,2.42,0.73,324.00,294.20,62759.74,20.63,26.00
2012,41.67,33.87,33.95,27.81,26.10,19.90,149.63,171.94,41.61,25.57,24.24,16.77,7.37,3.92,2.06,5.86,2.55,0.72,258.36,226.16,128590.80,26.23,35.56
2013,47.25,39.30,41.92,35.03,35.95,27.53,204.51,226.97,71.64,36.67,58.58,68.75,72.16,4.03,2.13,5.54,3.03,0.79,331.10,297.09,302651.40,21.15,26.83
2014,53.52,45.99,50.13,42.43,50.72,39.01,341.51,344.40,144.91,66.99,95.41,99.67,102.27,4.45,2.30,6.83,3.90,0.92,303.11,278.83,4730.78,24.33,32.16
2015,57.38,49.50,52.19,43.24,44.09,33.31,416.50,472.54,180.08,21.96,31.27,26.99,24.27,4.40,1.65,6.55,3.30,0.77,299.60,281.43,9719988.00,24.53,32.50
2016,67.11,57.73,58.43,47.02,32.42,25.11,360.46,572.85,169.47,-13.45,0.94,-3.12,-5.89,3.57,0.96,5.04,2.40,0.53,369.11,356.27,--,20.84,26.33
2017,69.36,60.41,60.16,48.89,30.70,24.39,396.06,688.81,193.65,9.88,14.97,13.13,14.26,3.44,0.92,6.31,2.36,0.50,376.50,365.49,--,20.28,25.44
2018,68.78,59.28,62.45,48.79,24.37,19.61,372.39,802.14,181.67,-5.98,-7.73,-2.39,-6.18,3.64,0.80,4.82,1.90,0.40,406.35,390.73,--,18.88,23.28
