2011,16.49,12.91,20.39,17.80,12.03,5.46,21.94,27.53,3.10,27.90,107.69,56.33,46.62,4.19,4.07,8.57,1.10,0.38,194.02,161.80,9.04,46.87,88.21
2012,9.63,6.44,10.53,9.16,5.84,2.60,19.74,26.21,1.65,-7.31,-53.79,-52.13,-52.30,3.48,3.15,7.66,1.12,0.33,119.04,98.59,4.79,46.97,88.57
2013,12.89,9.51,20.07,17.33,9.53,4.61,21.29,26.99,3.35,10.00,62.49,109.57,108.21,3.82,3.92,7.95,1.19,0.31,105.46,90.77,9.59,41.75,71.68
2014,14.33,10.62,17.66,14.04,6.78,3.43,23.11,42.19,2.98,10.70,23.62,-2.57,-10.34,3.64,2.83,7.70,1.17,0.28,108.57,92.09,9.23,42.82,74.87
2015,10.65,6.09,10.28,7.44,3.50,1.76,19.72,40.43,1.55,-14.67,-51.02,-50.33,-54.75,3.09,2.08,7.08,0.96,0.24,81.02,68.04,5.14,42.66,74.41
2016,14.09,10.23,10.63,7.68,3.05,1.55,18.13,36.49,1.26,-8.06,54.29,-4.95,-5.09,3.26,2.46,7.35,0.97,0.24,103.16,84.16,4.95,41.01,69.53
2017,15.67,11.46,13.10,10.27,4.37,2.25,19.31,37.91,1.74,6.49,19.31,31.23,42.33,3.36,2.47,8.11,1.15,0.27,93.17,77.88,5.80,40.99,69.46
2018,25.57,21.94,24.62,17.99,8.38,4.23,24.61,41.02,3.54,27.49,144.10,139.67,123.38,3.49,2.38,7.52,1.56,0.31,127.95,109.66,13.17,43.03,75.54
