2011,12248.69,10048.52,-5156.68,5842.01,10799.31,17932.71,7300.99
2012,6719.67,14167.45,-8961.89,-7515.20,-2634.61,8309.07,7849.82
2013,14082.25,14781.27,-11256.19,6919.81,10875.67,19184.74,3383.74
2014,13719.74,10642.59,-12619.15,-4566.86,-6444.91,12739.83,2795.38
2015,6814.16,13592.30,-2360.24,-12987.24,-1715.74,11024.09,7275.70
2016,6476.59,12817.43,2330.98,-18325.54,-3574.08,7450.01,8706.02
2017,8499.16,8139.05,-6784.80,-779.55,289.49,7739.49,4258.38
2018,20370.12,9264.06,-14459.06,12438.64,7189.92,14929.41,89.31
