2009,3.21,3.00,0.00,3.00,6.21
2010,3.50,0.00,0.00,0.00,3.50
2011,2.70,0.00,0.00,0.00,2.70
2012,2.30,0.50,0.00,0.50,2.80
2013,3.00,0.00,0.00,0.00,3.00
2014,3.50,0.00,0.00,0.00,3.50
2015,2.00,0.00,0.00,0.00,2.00
2016,2.00,0.00,0.00,0.00,2.00
2017,1.20,0.00,0.00,0.00,1.20
2018,2.50,0.00,0.00,0.00,2.50
