2017-07-05,5985184,95809644,15.65,16.45,15.55,15.55,-0.10,1401
2017-07-06,588000,9197595,15.60,15.80,15.55,15.60,+0.05,253
2017-07-07,407062,6364165,15.65,15.70,15.50,15.65,+0.05,150
2017-07-10,509654,8069228,15.70,15.95,15.70,15.85,+0.20,219
2017-07-11,947734,14818097,15.85,15.90,15.35,15.50,-0.35,317
2017-07-12,4397726,66131110,15.50,15.55,14.65,15.20,-0.30,956
2017-07-13,581106,8747075,15.20,15.25,14.95,14.95,-0.25,244
2017-07-14,3208800,50931193,15.30,16.20,15.25,15.85,+0.90,1322
2017-07-17,1374928,22274678,16.05,16.35,16.05,16.25,+0.40,485
2017-07-18,1644430,26894444,16.35,16.50,16.10,16.50,+0.25,427
2017-07-19,1252788,20920057,16.50,16.80,16.50,16.80,+0.30,399
2017-07-20,1464141,24763199,16.90,17.00,16.85,16.95,+0.15,480
2017-07-21,2410604,41130435,17.00,17.35,16.80,17.15,+0.20,641
2017-07-24,6122738,108324650,17.10,18.40,17.05,17.40,+0.25,1713
2017-07-25,1844080,32550409,17.45,17.85,17.40,17.80,+0.40,550
2017-07-26,2243339,39159937,17.80,17.85,17.25,17.50,-0.30,663
2017-07-27,1048155,18292006,17.60,17.60,17.30,17.60,+0.10,323
2017-07-28,993259,17435860,17.60,17.60,17.50,17.55,-0.05,236
2017-07-31,1069199,18785533,17.55,17.70,17.35,17.65,+0.10,241
2017-08-01,1122825,19887086,17.65,17.80,17.50,17.80,+0.15,288
2017-08-02,3629784,65623770,17.85,18.30,17.75,17.95,+0.15,966
2017-08-03,1879144,33759404,17.90,18.20,17.80,18.00,+0.05,516
2017-08-04,1900194,34435761,18.00,18.35,18.00,18.00, 0.00,467
2017-08-07,3057685,56551121,18.05,18.65,18.05,18.65,+0.65,1003
2017-08-08,2448695,45286311,18.70,18.80,18.20,18.40,-0.25,660
2017-08-09,1181229,21688498,18.30,18.50,18.25,18.50,+0.10,340
2017-08-10,2385920,43111854,18.45,18.50,17.70,18.00,-0.50,502
2017-08-11,1056481,19245358,17.90,18.45,17.80,18.35,+0.35,360
2017-08-14,1595940,28939320,18.35,18.40,17.80,18.20,-0.15,378
2017-08-15,1773818,32430040,18.30,18.50,18.00,18.50,+0.30,496
2017-08-16,1141877,20888845,18.20,18.45,18.15,18.45,-0.05,396
2017-08-17,3334584,63265445,18.45,19.30,18.45,19.10,+0.65,1164
2017-08-18,2849891,54647879,18.95,19.50,18.90,19.00,-0.10,930
2017-08-21,1732676,32438866,18.80,19.00,18.50,18.70,-0.30,535
2017-08-22,1176620,21832390,18.70,18.90,18.40,18.40,-0.30,370
2017-08-23,1675711,30908664,18.50,18.85,18.15,18.15,-0.25,463
2017-08-24,2449522,45683647,18.20,18.85,18.20,18.60,+0.45,654
2017-08-25,845634,15744891,18.55,18.90,18.50,18.50,-0.10,251
2017-08-28,1221369,22592346,18.50,18.85,18.20,18.35,-0.15,421
2017-08-29,2213755,39657548,18.30,18.35,17.75,17.85,-0.50,670
2017-08-30,1897356,33216689,17.85,17.85,17.40,17.50,-0.35,626
2017-08-31,4252497,74868871,17.40,17.80,17.30,17.30,-0.20,1038
2017-09-01,1153421,20111078,17.35,17.60,17.35,17.40,+0.10,390
2017-09-04,1364915,23433158,17.35,17.35,17.05,17.05,-0.35,504
2017-09-05,4592159,79207820,16.95,17.65,16.75,17.15,+0.10,1023
2017-09-06,1466057,24911270,17.10,17.35,16.75,17.20,+0.05,549
2017-09-07,1680499,28469680,17.20,17.20,16.70,17.20, 0.00,556
2017-09-08,10216617,178153258,17.15,17.75,16.90,16.90,-0.30,1860
2017-09-11,1274169,21534136,16.85,17.15,16.80,16.85,-0.05,414
2017-09-12,2920270,50228640,16.90,17.45,16.75,17.10,+0.25,822
2017-09-13,1473209,25298853,17.15,17.30,17.00,17.10, 0.00,471
2017-09-14,792205,13405727,17.10,17.10,16.85,16.85,-0.25,326
2017-09-15,1155637,19341902,16.80,16.90,16.60,16.70,-0.15,422
2017-09-18,1521079,24892369,16.70,16.75,16.00,16.20,-0.50,602
2017-09-19,760792,12428977,16.20,16.45,16.20,16.30,+0.10,283
2017-09-20,3659539,61283185,16.20,17.15,16.05,17.15,+0.85,1310
2017-09-21,1362600,23205468,17.00,17.20,16.90,17.05,-0.10,526
2017-09-22,1335737,22849179,17.10,17.25,16.95,17.25,+0.20,618
2017-09-25,3982477,70150630,17.35,17.95,17.00,17.95,+0.70,1607
2017-09-26,2526590,44251725,17.90,17.90,17.10,17.40,-0.55,952
2017-09-27,964212,16722334,17.45,17.50,17.25,17.25,-0.15,334
2017-09-28,3819146,67980568,17.60,18.05,17.35,17.80,+0.55,1336
2017-09-29,2509715,44829737,17.90,18.10,17.50,17.80, 0.00,864
2017-09-30,846187,15068027,18.10,18.10,17.65,17.65,-0.15,336
2017-10-02,610930,10877852,17.65,17.95,17.65,17.85,+0.20,259
2017-10-03,3778993,69165614,17.95,18.60,17.95,18.20,+0.35,1242
2017-10-05,5169437,97565350,18.40,19.20,18.10,19.00,+0.80,1697
2017-10-06,8796577,167857029,19.15,19.60,18.75,19.05,+0.05,1261
2017-10-11,4535120,85312430,19.00,19.30,18.55,18.80,-0.25,747
2017-10-12,3286342,61358539,18.70,18.85,18.55,18.65,-0.15,392
2017-10-13,2584732,49415208,18.75,19.30,18.75,19.10,+0.45,898
2017-10-16,6179981,121796655,19.05,20.00,18.95,20.00,+0.90,1654
2017-10-17,2554008,50141350,19.95,20.00,19.40,19.55,-0.45,976
2017-10-18,1154499,22372724,19.65,19.65,19.20,19.30,-0.25,463
2017-10-19,1316210,25702465,19.50,19.65,19.30,19.55,+0.25,519
