2011,83.90,64.47,-34.08,-37.25,5.90,180.67,35.08
2012,112.16,173.02,-7.47,67.15,224.86,405.52,152.05
2013,134.06,108.31,-11.34,-88.78,20.87,426.40,67.99
2014,136.18,121.61,-22.68,-85.82,27.08,453.48,58.94
2015,128.92,108.45,-8.83,-92.33,2.31,455.79,78.43
2016,131.09,105.93,-10.01,-99.86,-25.15,430.63,60.27
2017,146.91,138.33,-12.91,-95.10,29.77,460.40,85.03
2018,152.84,197.84,-35.13,-104.61,53.06,513.47,133.34
