2011,2.50,0.50,0.00,0.50,3.00
2012,3.00,0.00,0.00,0.00,3.00
2013,2.90,0.40,0.00,0.40,3.30
2014,3.00,0.30,0.00,0.30,3.30
2015,3.15,0.00,0.00,0.00,3.15
2016,3.00,0.00,0.00,0.00,3.00
2017,3.30,0.00,0.00,0.00,3.30
2018,3.20,0.00,0.00,0.00,3.20
