2011,38.09,37.44,-195.46,21.17,-131.70,230.29,-145.02
2012,48.96,9.91,-27.64,-34.15,-56.93,173.35,-23.62
2013,46.51,58.57,-43.51,-14.80,6.81,180.16,38.32
2014,70.27,51.38,-37.73,-40.67,-17.21,162.95,34.15
2015,101.73,86.91,-118.75,104.73,67.70,230.65,55.62
2016,118.63,127.30,23.13,-90.90,38.34,268.99,101.01
2017,140.13,125.04,-18.69,-88.50,5.07,274.06,93.03
2018,145.06,142.16,-155.98,-103.47,-102.97,171.09,108.45
