2017Q3,49.93,38.89,39.87,35.68,6.49,4.70,9.72,55.18,3.47,-3.19,-7.72,-7.14,-7.07,2.19,0.62,1.87,0.24,0.13,236.12,211.36,120.21,22.27,28.64
2017Q4,49.97,39.23,40.23,35.78,6.72,5.18,10.70,58.70,3.83,5.85,-0.92,-0.33,-0.92,2.30,1.21,1.88,0.26,0.14,238.97,218.37,135.46,23.55,30.81
2018Q1,50.38,39.03,40.29,36.19,5.74,4.44,9.57,61.93,3.46,6.06,1.55,2.17,2.47,2.15,1.03,1.55,0.23,0.12,271.48,246.58,124.70,21.60,27.55
2018Q2,47.84,36.19,37.55,30.99,4.67,3.52,9.00,57.46,2.79,9.08,1.41,1.71,9.09,2.34,0.55,1.32,0.22,0.11,207.14,185.75,140.41,27.41,37.75
2018Q3,47.39,36.58,37.99,34.22,5.81,4.43,10.04,60.75,3.44,3.27,-2.87,-1.61,-0.95,2.36,0.62,1.34,0.25,0.13,267.15,234.40,134.81,20.00,25.01
2018Q4,47.64,36.97,38.33,34.51,6.15,4.93,11.17,64.67,3.85,4.40,-1.63,-0.53,0.70,2.24,1.29,1.45,0.27,0.14,279.46,249.15,127.82,19.74,24.60
2019Q1,41.31,29.38,31.18,28.07,3.59,2.87,8.43,67.21,2.37,-11.84,-33.63,-31.78,-31.63,1.85,1.00,1.21,0.20,0.10,262.07,233.34,76.84,20.29,25.46
2019Q2,43.02,31.66,33.42,27.71,4.05,3.02,9.29,59.92,2.57,3.31,-9.62,-8.04,-7.63,2.15,0.50,1.27,0.21,0.11,162.34,144.95,94.14,30.59,44.06
2019Q3,47.58,36.82,38.33,34.50,6.44,4.62,11.30,61.20,3.90,12.56,13.27,13.59,13.47,2.23,0.45,1.50,0.25,0.13,171.68,152.14,134.19,25.62,34.44
