2011,67.21,113.02,-19.04,-22.74,73.67,269.33,93.98
2012,163.68,160.10,-9.03,-94.96,55.63,324.96,138.26
2013,172.41,161.95,-0.57,-85.68,78.95,403.91,125.22
2014,159.50,159.10,-12.00,-106.78,40.31,444.22,117.50
2015,198.00,203.76,-10.30,-99.16,94.30,538.52,172.69
2016,201.10,112.24,-18.52,-107.58,-13.86,524.66,55.76
2017,166.77,159.11,-4.44,-136.23,18.44,543.10,115.41
2018,217.50,178.84,-6.57,-145.67,26.59,569.69,145.28
