2009,1.20,0.00,0.00,0.00,1.20
2010,0.80,0.00,0.00,0.00,0.80
2011,1.10,0.00,0.00,0.00,1.10
2012,1.70,0.00,0.00,0.00,1.70
2013,1.80,0.00,0.00,0.00,1.80
2014,1.80,0.00,0.00,0.00,1.80
2015,2.30,0.00,0.00,0.00,2.30
2016,2.40,0.00,0.00,0.00,2.40
2017,2.40,0.00,0.00,0.00,2.40
2018,2.60,0.00,0.00,0.00,2.60
