2011,133.83,178.07,-31.55,-110.19,36.34,201.04,146.53
2012,195.88,213.63,-46.77,-115.14,51.71,252.75,145.18
2013,193.60,207.08,-11.06,-115.14,80.88,333.63,149.91
2014,253.15,227.91,-13.65,-112.67,101.60,435.23,170.47
2015,241.06,59.68,-65.00,-140.19,-145.51,289.72,-61.52
2016,148.45,78.64,-124.21,-140.19,-185.76,103.96,-15.81
2017,185.93,415.11,-355.36,-70.10,-10.35,93.61,355.43
2018,113.12,118.19,-23.52,-132.67,-38.00,55.62,63.66
