2017Q3,54.54,205.20,-175.40,-70.10,-40.29,102.80,186.21
2017Q4,32.74,45.31,-54.49,0.00,-9.19,93.61,40.19
2018Q1,33.54,52.40,-39.84,0.00,12.56,106.17,49.13
2018Q2,40.24,5.38,-27.84,0.00,-22.46,83.71,-21.87
2018Q3,8.36,29.38,83.88,-132.67,-19.41,64.30,7.33
2018Q4,30.98,31.03,-39.72,0.00,-8.68,55.62,29.06
2019Q1,26.39,17.90,-0.90,0.00,17.00,72.62,13.96
2019Q2,53.72,29.53,-37.25,0.00,-7.72,64.89,13.60
