2017Q3,37.14,24.41,24.54,19.56,5.51,4.02,6.34,23.14,1.24,31.34,168.83,215.98,315.09,1.11,0.77,2.61,0.67,0.21,369.14,340.52,827.33,24.59,32.60
2017Q4,32.37,19.06,17.80,14.43,3.23,2.45,5.25,23.76,0.75,-7.40,-21.58,-31.06,-31.14,0.93,0.84,2.12,0.56,0.17,404.30,371.31,504.72,23.73,31.11
2018Q1,28.17,18.12,16.69,14.60,3.46,2.65,5.73,24.59,0.84,-14.55,-44.11,-41.24,-35.97,1.07,1.06,2.29,0.63,0.18,421.31,385.60,525.09,23.15,30.13
2018Q2,30.37,15.98,20.32,15.62,3.79,2.73,5.65,21.98,0.88,-3.27,-21.07,-3.19,2.68,1.04,0.70,2.16,0.64,0.18,273.95,252.11,620.03,32.44,48.02
2018Q3,21.03,4.22,5.15,3.69,0.77,0.56,4.63,22.15,0.17,-26.96,-87.37,-84.68,-86.23,0.88,0.67,2.11,0.54,0.15,488.00,444.64,254.21,21.23,26.95
2018Q4,32.62,16.56,17.77,13.56,2.98,2.37,4.97,23.07,0.68,-5.22,-17.69,-5.37,-10.90,1.03,0.96,2.02,0.59,0.17,499.97,458.75,939.88,19.96,24.94
2019Q1,30.19,13.15,14.57,10.96,2.43,1.93,5.17,23.64,0.57,-9.85,-34.55,-21.32,-32.37,0.98,1.02,2.24,0.62,0.18,479.19,442.04,825.75,20.66,26.04
2019Q2,39.56,24.50,25.65,20.70,5.39,4.03,5.98,22.27,1.23,5.76,62.17,33.50,40.21,0.96,0.70,2.28,0.72,0.19,300.68,279.09,1679.63,29.59,42.02
