2019-08-05,61.3,-1.3,-2.08,333,48,130,-82,"17,089",14.3,0,0,0,1,12,-11,49,142,-93
2019-08-06,60.7,-0.6,-0.98,477,49,116,-67,"17,022",14.2,0,0,0,3,1,+2,52,117,-65
2019-08-07,60.7,0,0,226,63,103,-40,"16,982",14.2,0,0,0,2,10,-8,65,113,-48
2019-08-08,63,+2.3,+3.79,543,145,155,-10,"16,972",14.2,0,1,-1,3,4,-1,148,160,-12
2019-08-12,63.2,+0.2,+0.32,243,16,84,-68,"16,904",14.1,0,0,0,8,1,+7,24,85,-61
2019-08-13,62.6,-0.6,-0.95,277,35,152,-117,"16,787",14,0,0,0,13,0,+13,48,152,-104
2019-08-14,66.8,+4.2,+6.71,"3,446",535,457,+78,"16,865",14.1,0,0,0,141,2,+139,676,459,+217
2019-08-15,69,+2.2,+3.29,"3,261",443,430,+13,"16,878",14.1,0,0,0,180,102,+78,623,532,+91
2019-08-16,70.1,+1.1,+1.59,"2,766",194,454,-260,"16,618",13.9,261,1,+260,52,143,-91,507,598,-91
2019-08-19,70,-0.1,-0.14,"2,059",218,274,-56,"16,740",14,94,0,+94,63,68,-5,375,342,+33
2019-08-20,69.8,-0.2,-0.29,"1,728",341,124,+217,"16,957",14.2,0,0,0,19,49,-30,360,173,+187
2019-08-21,70.5,+0.7,+1,"1,010",287,161,+126,"17,083",14.3,0,0,0,11,9,+2,298,170,+128
2019-08-22,69.6,-0.9,-1.28,963,274,156,+118,"17,201",14.4,0,0,0,2,57,-55,276,213,+63
2019-08-23,71.2,+1.6,+2.3,"1,350",354,46,+308,"17,509",14.6,30,0,+30,72,13,+59,456,59,+397
2019-08-26,70.3,-0.9,-1.26,"1,248",167,333,-166,"17,343",14.5,0,0,0,27,63,-36,194,396,-202
2019-08-27,74.9,+4.6,+6.54,"4,983","1,035",252,+783,"18,126",15.1,216,0,+216,283,98,+185,"1,534",350,"+1,184"
2019-08-28,73.7,-1.2,-1.6,"4,434",400,998,-598,"17,428",14.6,10,0,+10,101,124,-23,511,"1,122",-611
2019-08-29,72.8,-0.9,-1.22,"1,405",121,274,-153,"17,275",14.4,0,0,0,57,32,+25,178,306,-128
2019-08-30,72.2,-0.6,-0.82,"1,151",64,324,-260,"17,015",14.2,8,0,+8,5,29,-24,77,353,-276
2019-09-02,73.6,+1.4,+1.94,841,123,101,+22,"17,037",14.2,0,0,0,41,8,+33,164,109,+55
