2011,26.02,12.07,14.10,11.27,23.25,12.91,34.17,17.82,3.70,-4.12,-9.98,12.51,4.68,6.94,2.75,7.19,4.43,1.15,198.55,158.72,106.18,43.20,76.07
2012,28.75,14.49,14.97,12.06,22.49,12.98,33.01,18.28,3.98,0.49,20.69,6.72,7.56,6.74,2.46,6.75,4.66,1.08,217.27,186.30,110.97,41.37,70.56
2013,28.16,11.30,12.22,9.18,15.16,8.98,31.10,19.27,2.85,-6.11,-26.77,-23.39,-28.53,5.85,2.40,7.18,3.89,0.98,191.61,159.47,96.29,40.19,67.19
2014,30.48,14.58,15.87,12.10,22.06,12.83,37.36,21.71,4.52,20.13,54.98,56.04,58.34,6.17,2.62,6.37,3.81,1.06,182.25,144.28,71.08,43.22,76.12
2015,29.08,13.36,14.98,11.37,19.03,10.97,37.08,22.62,4.22,-0.75,-9.07,-6.34,-6.73,4.74,2.26,5.63,3.62,0.96,187.05,151.83,74.07,41.47,70.85
2016,29.75,14.94,15.67,11.52,21.57,12.48,43.52,23.86,5.01,17.36,31.23,22.77,18.89,4.61,2.36,6.27,3.75,1.08,170.18,132.77,104.81,42.73,74.61
2017,26.65,12.39,11.16,8.26,15.77,8.79,46.05,24.38,3.80,5.83,-12.24,-24.63,-24.12,4.05,2.31,6.40,3.40,1.06,156.61,125.76,77.40,45.70,84.15
2018,26.30,12.75,13.35,9.85,21.11,11.47,54.46,26.44,5.37,18.26,21.69,41.53,41.04,4.05,2.46,8.11,3.84,1.16,151.19,127.02,93.40,45.67,84.07
