2011,27.25,13.49,14.62,10.21,10.14,8.77,14.76,14.90,1.51,-0.52,-2.54,8.77,-12.48,15.87,5.42,4.63,70.05,0.86,652.91,563.37,--,15.29,18.06
2012,29.55,15.99,17.27,15.25,16.98,14.43,17.21,16.11,2.57,16.54,38.15,37.68,74.07,17.15,5.24,5.72,92.12,0.95,679.70,603.53,--,14.76,17.32
2013,32.04,18.90,20.74,17.81,19.50,16.20,17.80,16.96,3.11,6.82,26.25,28.27,24.70,15.97,4.47,5.22,74.67,0.91,530.15,456.99,--,18.83,23.20
2014,34.29,21.88,23.52,19.12,23.02,18.69,20.90,18.08,3.92,19.78,38.67,35.82,28.60,15.12,4.30,4.62,77.85,0.98,528.05,445.84,--,18.86,23.25
2015,36.98,23.57,25.17,21.02,23.35,19.30,20.25,18.73,4.26,-1.20,6.43,5.72,8.64,15.32,4.28,3.91,76.39,0.92,632.81,533.00,--,15.87,18.86
2016,39.05,24.61,25.23,21.42,23.06,19.01,20.47,19.30,4.38,1.11,5.56,1.37,3.01,17.66,3.95,3.63,93.83,0.89,523.20,441.62,--,19.19,23.74
2017,38.40,25.46,26.24,22.51,24.76,20.24,21.78,20.30,4.90,6.37,10.09,10.65,11.80,16.20,3.90,3.76,122.84,0.90,584.80,495.89,--,17.30,20.93
2018,39.00,25.57,26.84,22.01,23.43,19.29,21.88,20.82,4.82,0.47,0.90,2.74,-1.74,13.71,3.99,3.59,137.50,0.88,558.87,470.51,--,18.05,22.03
