2009,1.70,0.30,0.00,0.30,2.00
2010,1.50,0.00,0.00,0.00,1.50
2011,1.40,0.00,0.00,0.00,1.40
2012,2.10,0.20,0.00,0.20,2.30
2013,2.60,0.20,0.00,0.20,2.80
2014,3.30,0.20,0.00,0.20,3.50
2015,3.80,0.00,0.00,0.00,3.80
2016,3.90,0.00,0.00,0.00,3.90
2017,4.30,0.00,0.00,0.00,4.30
2018,4.30,0.00,0.00,0.00,4.30
