2019-08-05,45.45,-0.75,-1.62,150,5,22,-17,"3,425",5.75,0,0,0,0,13,-13,5,35,-30
2019-08-06,45,-0.45,-0.99,215,16,17,-1,"3,456",5.81,0,0,0,0,0,0,16,17,-1
2019-08-07,46,+1,+2.22,144,4,7,-3,"3,453",5.8,0,0,0,0,0,0,4,7,-3
2019-08-08,46.45,+0.45,+0.98,113,7,2,+5,"3,458",5.81,0,0,0,0,0,0,7,2,+5
2019-08-12,46.45,0,0,59.4,2,3,-1,"3,457",5.81,0,0,0,0,0,0,2,3,-1
2019-08-13,46.35,-0.1,-0.22,55.3,1,6,-5,"3,454",5.8,0,0,0,0,0,0,1,6,-5
2019-08-14,46.7,+0.35,+0.76,124,3,6,-3,"3,440",5.78,0,0,0,0,0,0,3,6,-3
2019-08-15,46.6,-0.1,-0.21,67.7,3,9,-6,"3,434",5.77,0,0,0,0,0,0,3,9,-6
2019-08-16,46.75,+0.15,+0.32,65.1,9,2,+7,"3,442",5.78,0,0,0,0,0,0,9,2,+7
2019-08-19,47.2,+0.45,+0.96,87.7,2,4,-2,"3,440",5.78,0,0,0,0,0,0,2,4,-2
2019-08-20,47.5,+0.3,+0.64,131,3,13,-10,"3,430",5.76,0,0,0,0,0,0,3,13,-10
2019-08-21,48,+0.5,+1.05,137,7,2,+5,"3,435",5.77,0,0,0,0,0,0,7,2,+5
2019-08-22,47.7,-0.3,-0.62,178,9,4,+5,"3,440",5.78,0,0,0,0,0,0,9,4,+5
2019-08-23,47.8,+0.1,+0.21,70.8,2,1,+1,"3,441",5.78,0,0,0,0,0,0,2,1,+1
2019-08-26,47.3,-0.5,-1.05,78.5,3,0,+3,"3,444",5.79,0,0,0,0,0,0,3,0,+3
2019-08-27,47.45,+0.15,+0.32,55.5,4,11,-7,"3,437",5.77,0,0,0,0,0,0,4,11,-7
2019-08-28,47.5,+0.05,+0.11,66.5,4,0,+4,"3,441",5.78,0,0,0,0,0,0,4,0,+4
2019-08-29,47.5,0,0,64.6,16,0,+16,"3,457",5.81,0,0,0,0.33,0,+0.33,16.3,0,+16.3
2019-08-30,48,+0.5,+1.05,66.9,9,1,+8,"3,465",5.82,0,0,0,0,0,0,9,1,+8
2019-09-02,48.6,+0.6,+1.25,537,17,17,0,"3,465",5.82,0,0,0,0,0.33,-0.33,17,17.3,-0.33
2019-09-03,48,-0.6,-1.23,163,3,15,-12,"3,405",5.72,0,0,0,0,0,0,3,15,-12
2019-09-04,47.95,-0.05,-0.1,125,5,26,-21,"3,384",5.68,0,0,0,0,0,0,5,26,-21
2019-09-05,48,+0.05,+0.1,101,0,12,-12,"3,372",5.66,0,0,0,0,0,0,0,12,-12
2019-09-06,48.05,+0.05,+0.1,117,6,8,-2,"3,370",5.66,0,0,0,0,0,0,6,8,-2
2019-09-09,48.5,+0.45,+0.94,278,10,15,-5,"3,365",5.65,0,0,0,0,0,0,10,15,-5
2019-09-10,48.25,-0.25,-0.52,99.6,0,2,-2,"3,363",5.65,0,0,0,0,0,0,0,2,-2
2019-09-11,48.15,-0.1,-0.21,83.1,0,13,-13,"3,350",5.63,0,0,0,0,0,0,0,13,-13
2019-09-12,48,-0.15,-0.31,109,1,2,-1,"3,349",5.63,0,0,0,0,0,0,1,2,-1
2019-09-16,47.85,-0.15,-0.31,91.7,0,11.6,-11.6,"3,337",5.61,0,0,0,0,0,0,0,11.6,-11.6
2019-09-17,47.45,-0.4,-0.84,90.5,0,13,-13,"3,324",5.58,0,0,0,0,0,0,0,13,-13
2019-09-18,48.05,+0.6,+1.26,90.3,2,14,-12,"3,312",5.56,0,0,0,0,0,0,2,14,-12
2019-09-19,48.3,+0.25,+0.52,197,26,1,+25,"3,337",5.61,0,0,0,0,0,0,26,1,+25
2019-09-20,48.95,+0.65,+1.35,696,28,3,+25,"3,362",5.65,0,0,0,0,0,0,28,3,+25
2019-09-23,49.2,+0.25,+0.51,157,11,4,+7,"3,369",5.66,0,0,0,0,0,0,11,4,+7
2019-09-24,48.9,-0.3,-0.61,142,1,11,-10,"3,359",5.64,0,0,0,0,0,0,1,11,-10
2019-09-25,48.5,-0.4,-0.82,102,0,4,-4,"3,355",5.64,0,0,0,0,0,0,0,4,-4
2019-09-26,48.4,-0.1,-0.21,58,0,14,-14,"3,341",5.61,0,0,0,0,0,0,0,14,-14
2019-09-27,47.7,-0.7,-1.45,141,0,9,-9,"3,332",5.6,0,0,0,0,0,0,0,9,-9
2019-10-01,48,+0.3,+0.63,92.9,1,4,-3,"3,329",5.59,0,0,0,0,0,0,1,4,-3
2019-10-02,48.2,+0.2,+0.42,70.8,4,0,+4,"3,333",5.6,0,0,0,0,0,0,4,0,+4
2019-10-03,48.1,-0.1,-0.21,48.8,3,0,+3,"3,336",5.6,0,0,0,0,0,0,3,0,+3
2019-10-04,47.9,-0.2,-0.42,109,7,8,-1,"3,335",5.6,0,0,0,0,0,0,7,8,-1
2019-10-07,48.3,+0.4,+0.84,61.3,1,3,-2,"3,333",5.6,0,0,0,0,0,0,1,3,-2
2019-10-08,48.7,+0.4,+0.83,180,0,4.61,-4.61,"3,329",5.59,0,0,0,0,0,0,0,4.61,-4.61
2019-10-09,48.35,-0.35,-0.72,74.5,1,0,+1,"3,330",5.59,0,0,0,0,0,0,1,0,+1
2019-10-14,48.5,+0.15,+0.31,103,,,,"3,330",5.59,,,,,,,,,
2019-10-15,48.4,-0.1,-0.21,57.8,2,3,-1,"3,327",5.59,0,0,0,0,0,0,2,3,-1
2019-10-16,48.65,+0.25,+0.52,105,9,1,+8,"3,335",5.6,0,0,0,0,0,0,9,1,+8
2019-10-17,49.85,+1.2,+2.47,995,40,10,+30,"3,365",5.65,0,0,0,0,0,0,40,10,+30
2019-10-18,49.35,-0.5,-1,183,3,8,-5,"3,360",5.64,0,0,0,0,0,0,3,8,-5
2019-10-21,49.15,-0.2,-0.41,119,0,7,-7,"3,353",5.63,0,0,0,0,0,0,0,7,-7
2019-10-22,49.3,+0.15,+0.31,178,6,1,+5,"3,358",5.64,0,0,0,0,0,0,6,1,+5
2019-10-23,49.3,0,0,171,12,5,+7,"3,365",5.65,0,0,0,0,0,0,12,5,+7
