2017Q3,5.83,1.73,2.33,1.82,1.97,0.81,62.27,61.75,1.21
2017Q4,6.10,1.87,5.53,4.14,6.65,2.32,99.87,62.57,4.14
2018Q1,6.19,2.40,2.90,2.33,2.19,0.79,59.36,64.46,1.39
2018Q2,5.63,1.47,2.86,1.61,1.52,0.61,62.30,68.59,1.01
2018Q3,5.87,2.28,2.50,1.78,2.13,0.77,99.26,83.03,1.57
2018Q4,7.00,3.55,4.15,3.53,5.30,1.84,130.57,87.43,4.08
2019Q1,5.53,1.53,2.89,2.29,1.60,0.62,76.06,91.42,1.43
2019Q2,5.31,1.34,2.46,1.55,1.37,0.55,83.67,87.76,1.23
