2011,81934.63,101207.99,-86170.40,47259.98,75552.31,329793.63,14037.11
2012,118172.09,173491.56,-29372.89,56987.41,175733.32,505526.96,61375.90
2013,136295.70,172751.57,-33906.09,31695.73,188500.09,694027.05,92380.87
2014,174120.37,190675.71,-62250.36,-158218.48,-14989.74,679037.30,114333.39
2015,199038.32,242322.63,-65739.66,-191178.38,-21899.58,657137.72,110881.69
2016,197949.74,174020.73,-212133.92,51945.49,-23982.42,633155.30,54653.85
2017,182872.62,-39341.31,-64990.75,146239.90,9340.76,642496.06,-168517.79
2018,170251.44,-40156.22,71431.46,118970.25,146166.27,788662.32,-174925.71
