2019-08-05,112.5,-2.5,-2.17,680,110,72,+38,"17,477",6.36,0,0,0,0,0,0,110,72,+38
2019-08-06,111.5,-1,-0.89,"1,499",557,205,+352,"17,829",6.49,2,0,+2,2,0,+2,561,205,+356
2019-08-07,113.5,+2,+1.79,591,80,25,+55,"17,884",6.51,32,1,+31,0,16,-16,112,42,+70
2019-08-08,114,+0.5,+0.44,444,80,92,-12,"17,872",6.5,14,0,+14,0,11,-11,94,103,-9
2019-08-12,112,-2,-1.75,796,85,276,-191,"17,681",6.43,0,0,0,0,0,0,85,276,-191
2019-08-13,110.5,-1.5,-1.34,406,29,66,-37,"17,644",6.42,1,1.67,-0.67,0,0,0,30,67.7,-37.7
2019-08-14,111,+0.5,+0.45,464,13,171,-158,"17,487",6.36,4,0,+4,0,1,-1,17,172,-155
2019-08-15,110,-1,-0.9,486,39,35,+4,"17,491",6.36,0,0,0,0,61,-61,39,96,-57
2019-08-16,109.5,-0.5,-0.45,276,21,122,-101,"17,373",6.32,0,0,0,0,0,0,21,122,-101
2019-08-19,110.5,+1,+0.91,231,24,113,-89,"17,284",6.29,0,0,0,2,0,+2,26,113,-87
2019-08-20,111,+0.5,+0.45,218,17,127,-110,"17,174",6.25,0,0,0,0,0,0,17,127,-110
2019-08-21,109.5,-1.5,-1.35,363,63,104,-41,"17,133",6.23,0,0,0,1,8,-7,64,112,-48
2019-08-22,110.5,+1,+0.91,201,28,43,-15,"17,118",6.23,0,0,0,0,1,-1,28,44,-16
2019-08-23,110.5,0,0,214,25,82,-57,"17,076",6.21,1,0,+1,3,0,+3,29,82,-53
2019-08-26,109.5,-1,-0.9,319,15,117,-102,"16,974",6.18,0,0,0,0,0,0,15,117,-102
2019-08-27,109.5,0,0,201,10.4,99,-88.6,"16,986",6.18,0,0,0,0,0,0,10.4,99,-88.6
2019-08-28,110.5,+1,+0.91,176,12,63.8,-51.8,"16,903",6.15,21,0,+21,0,3,-3,33,66.8,-33.8
2019-08-29,110,-0.5,-0.45,177,18,71,-53,"16,850",6.13,0,0,0,0,0,0,18,71,-53
2019-08-30,110,0,0,396,7,146,-139,"16,711",6.08,0,0,0,0,0,0,7,146,-139
2019-09-02,114,+4,+3.64,873,95,173,-78,"16,633",6.05,1,0,+1,25,0,+25,121,173,-52
2019-09-03,113.5,-0.5,-0.44,447,64,127,-63,"16,570",6.03,0,0,0,23,0,+23,87,127,-40
2019-09-04,114,+0.5,+0.44,242,23,50,-27,"16,543",6.02,0,0,0,23,0,+23,46,50,-4
2019-09-05,114,0,0,217,19,48,-29,"18,273",6.04,0,0,0,0,0,0,19,48,-29
2019-09-06,114,0,0,132,3.8,25,-21.2,"18,252",6.04,0,0,0,0,0,0,3.8,25,-21.2
2019-09-09,114,0,0,240,30.9,49,-18.1,"18,234",6.03,0,0,0,0,4,-4,30.9,53,-22.1
2019-09-10,114.5,+0.5,+0.44,262,68,11,+57,"18,291",6.05,0,0,0,2,0,+2,70,11,+59
2019-09-11,113.5,-1,-0.87,336,18,39,-21,"18,270",6.04,0,0,0,13,23,-10,31,62,-31
2019-09-12,113,-0.5,-0.44,495,52,10,+42,"18,312",6.06,0,0,0,0,26,-26,52,36,+16
2019-09-16,113,0,0,203,28,2,+26,"18,338",6.07,0.55,0,+0.55,0,0,0,28.6,2,+26.6
2019-09-17,112.5,-0.5,-0.44,134,9,21,-12,"18,326",6.06,0,0,0,0,5,-5,9,26,-17
2019-09-18,113,+0.5,+0.44,187,94,12,+82,"18,408",6.09,3,0,+3,0,36,-36,97,48,+49
2019-09-19,113.5,+0.5,+0.44,172,37,3,+34,"18,442",6.1,0,0,0,9,1,+8,46,4,+42
2019-09-20,113.5,0,0,158,48,44,+4,"18,446",6.1,0,1,-1,0,0,0,48,45,+3
2019-09-23,113.5,0,0,124,13,11,+2,"18,448",6.1,0,0,0,0,0,0,13,11,+2
2019-09-24,113.5,0,0,162,21,36,-15,"18,433",6.1,0,0,0,6,0,+6,27,36,-9.04
2019-09-25,113,-0.5,-0.44,333,45,34,+11,"18,442",6.1,0,0,0,3,10,-7,48,44,+4
2019-09-26,113.5,+0.5,+0.44,326,54,21,+33,"18,462",6.11,0,0,0,2,10,-8,56,31,+25
2019-09-27,111.5,-2,-1.76,468,25,132,-107,"18,358",6.07,0,0,0,1,0.3,+0.7,26,132,-106
2019-10-01,112,+0.5,+0.45,261,33,18,+15,"18,373",6.08,0,0,0,1,2.6,-1.6,34,20.6,+13.4
2019-10-02,111,-1,-0.89,445,39,19,+20,"18,393",6.08,10,5.7,+4.3,1,1,0,50,25.7,+24.3
2019-10-03,110.5,-0.5,-0.45,564,75,24,+51,"18,444",6.1,0,0,0,0,0,0,75,24,+51
2019-10-04,110.5,0,0,277,75,49,+26,"18,470",6.11,0,0,0,0,0,0,75,49,+26
2019-10-07,110,-0.5,-0.45,256,40,7,+33,"18,503",6.12,1,0,+1,0,0,0,41,7,+34
2019-10-08,110,0,0,434,103,110,-7.2,"18,495",6.12,0,0,0,0,0,0,103,110,-7.2
2019-10-09,109,-1,-0.91,452,33,159,-126,"18,388",6.08,0,0,0,0,36,-36,33,195,-162
2019-10-14,112,+3,+2.75,575,220,90,+130,"18,520",6.13,0,0,0,0,4,-4,220,94,+126
2019-10-15,112.5,+0.5,+0.45,255,147,25,+122,"18,602",6.15,0,0,0,0,0,0,147,25,+122
2019-10-16,112.5,0,0,426,225,85.9,+139,"18,751",6.2,0,1.4,-1.4,7,23,-16,232,110,+122
2019-10-17,113.5,+1,+0.89,253,103,4,+99,"18,850",6.23,0.7,0,+0.7,23,0,+23,127,4,+123
2019-10-18,114.5,+1,+0.88,"1,164",774,457,+317,"19,333",6.39,0,0,0,72,0,+72,846,457,+389
2019-10-21,114,-0.5,-0.44,189,38,31.5,+6.5,"19,347",6.4,0,0,0,0,0,0,38,31.5,+6.5
2019-10-22,115,+1,+0.88,278,37,16,+21,"19,368",6.41,0,9,-9,0,0,0,37,25,+12
2019-10-23,114.5,-0.5,-0.43,327,33,35,-2,"19,366",6.41,0,0,0,0,26,-26,33,61,-28
2019-10-24,114.5,0,0,184,47,5,+42,"19,215",6.36,0,0,0,0,0.1,-0.1,47,5.1,+41.9
2019-10-25,114,-0.5,-0.44,138,11,12,-1,"19,214",6.36,0.42,0,+0.42,0,0,0,11.4,12,-0.58
2019-10-28,113,-1,-0.88,355,31,22,+9,"19,223",6.36,4,0,+4,0,0,0,35,22,+13
2019-10-29,112.5,-0.5,-0.44,184,5,9,-4,"19,209",6.35,0,0,0,0,0,0,5,9,-4
2019-10-30,113.5,+1,+0.89,225,42,19.1,+22.9,"19,232",6.36,0,0,0,1,0,+1,43,19.1,+23.9
2019-10-31,113,-0.5,-0.44,216,15,84,-69,"19,163",6.34,0,0,0,0,0,0,15,84,-69
