2009,2.70,0.00,0.00,0.00,2.70
2010,2.80,0.00,0.00,0.00,2.80
2011,2.00,0.00,0.00,0.00,2.00
2012,2.95,0.00,0.00,0.00,2.95
2013,4.84,0.00,0.00,0.00,4.84
2014,5.10,0.00,0.00,0.00,5.10
2015,4.72,0.00,0.00,0.00,4.72
2016,4.81,0.00,0.00,0.00,4.81
2017,5.90,0.00,0.00,0.00,5.90
2018,5.50,1.00,0.00,1.00,6.50
