2009,5.96,0.00,0.60,0.60,6.56
2010,6.19,0.00,0.30,0.30,6.49
2011,5.60,0.00,0.20,0.20,5.80
2012,5.00,0.00,0.00,0.00,5.00
2013,5.50,0.00,0.00,0.00,5.50
2014,5.00,0.00,0.00,0.00,5.00
2015,5.50,0.00,0.00,0.00,5.50
2016,5.60,0.00,0.00,0.00,5.60
2017,5.20,0.00,0.00,0.00,5.20
2018,5.00,0.00,0.00,0.00,5.00
