2017Q1,30.53,12.57,21.16,14.16,0.50,0.22,2.13,53.93,0.27
2017Q2,39.17,22.00,29.60,20.17,1.72,0.70,4.63,49.28,0.89
2017Q3,30.79,25.03,27.27,23.02,11.95,4.89,27.33,55.61,6.27
2017Q4,19.28,3.41,14.54,12.79,0.81,0.36,3.42,56.04,0.45
2018Q1,30.20,6.93,35.06,28.13,1.36,0.61,2.73,56.88,0.77
2018Q2,35.19,24.33,28.02,23.00,2.15,0.90,5.15,52.85,1.18
2018Q3,25.14,9.30,10.72,8.84,0.42,0.16,2.59,53.01,0.22
2018Q4,25.95,16.75,17.84,15.28,1.78,0.66,6.29,54.00,0.95
