2017Q3,35.37,22.24,25.69,19.80,5.85,4.07,9.72,33.80,1.92,10.96,9.14,39.18,40.55,0.74,0.86,0.64,0.65,0.21,361.56,235.14,517.51,27.51,37.95
2017Q4,34.02,19.12,19.56,14.98,4.44,3.24,10.23,35.18,1.53,10.80,13.46,-3.57,-2.80,0.76,1.24,0.67,0.66,0.22,361.87,239.23,1849.97,26.54,36.13
2018Q1,34.34,20.08,20.15,9.95,2.63,1.95,9.47,36.25,0.94,9.52,9.39,30.62,-16.23,0.72,1.15,0.60,0.58,0.20,397.92,254.94,480.61,25.23,33.74
2018Q2,34.60,21.43,22.59,15.45,4.50,3.20,10.22,33.47,1.57,5.15,3.43,-4.00,-10.36,0.79,0.93,0.63,0.61,0.21,270.46,176.11,647.64,32.51,48.17
2018Q3,34.40,20.81,21.41,15.80,4.49,3.15,9.69,34.38,1.52,-0.26,-6.71,-16.88,-20.42,0.74,0.94,0.60,0.58,0.20,369.93,226.96,364.35,26.56,36.16
2018Q4,32.81,16.01,18.80,13.52,3.55,2.63,9.23,35.82,1.25,-9.78,-24.47,-13.28,-18.56,0.73,1.35,0.59,0.53,0.19,444.47,277.14,-250.85,25.17,33.63
2019Q1,33.83,17.95,18.29,13.39,3.18,2.32,8.71,37.30,1.16,-8.10,-17.85,-16.59,23.64,0.71,1.24,0.55,0.44,0.17,423.05,263.79,124.75,28.35,39.56
2019Q2,35.69,20.68,22.83,16.55,4.32,2.95,9.41,34.44,1.55,-7.97,-11.21,-6.99,-1.45,0.79,0.91,0.59,0.43,0.18,275.84,177.00,135.20,34.81,53.41
