2011,32.62,19.56,21.94,16.39,19.78,14.41,29.97,26.24,4.91,10.71,-2.53,-11.97,-11.10,2.83,5.16,3.06,3.69,0.88,467.04,329.38,2128.95,27.34,37.62
2012,34.69,21.49,21.79,15.36,16.75,12.16,28.37,26.93,4.38,-5.34,3.99,-6.00,-11.33,2.37,4.84,2.66,3.23,0.79,512.98,378.63,778.69,27.52,37.96
2013,36.85,22.79,26.56,19.86,21.45,15.48,30.50,30.03,6.06,7.51,14.01,31.04,39.01,2.61,4.54,2.68,2.75,0.78,431.11,303.35,579.70,28.20,39.27
2014,37.03,22.58,24.42,18.08,20.47,14.38,34.92,31.68,6.32,14.50,13.44,5.28,4.25,2.73,4.34,2.54,2.52,0.80,411.92,274.57,573.82,31.26,45.48
2015,34.20,19.38,20.37,15.13,15.81,11.06,33.57,32.73,5.09,-3.87,-17.51,-19.80,-19.56,2.52,4.52,2.24,2.25,0.73,424.52,271.04,175.25,28.85,40.54
2016,36.28,20.74,21.72,16.44,17.77,12.89,35.66,33.24,5.86,6.24,13.71,13.27,15.46,2.68,5.07,2.32,2.48,0.78,381.85,253.63,249.62,25.92,34.98
2017,35.01,20.81,21.83,16.56,18.50,13.64,38.32,35.18,6.33,7.46,7.85,7.99,8.21,2.79,4.85,2.56,2.57,0.83,361.87,239.23,808.94,26.54,36.13
2018,34.06,19.65,20.79,13.73,14.87,11.01,38.62,35.82,5.28,0.78,-4.86,-4.02,-16.43,2.93,4.85,2.50,2.29,0.81,444.47,277.14,1260.82,25.17,33.63
