2017-06-22,30832936,791243776,25.55,25.95,25.25,25.25,-0.20,8125
2017-06-23,11622122,291895750,25.20,25.40,24.95,25.00,-0.25,4016
2017-06-26,10620004,266987146,25.00,25.35,24.90,25.30,+0.30,3773
2017-06-27,6756973,170210668,25.35,25.40,25.05,25.10,-0.20,2815
2017-06-28,14609244,361021687,24.90,25.00,24.50,24.50,-0.60,5596
2017-06-29,8682929,213162671,24.80,24.85,24.35,24.40,-0.10,3814
2017-06-30,12066841,294712841,24.25,24.80,24.05,24.80,+0.40,4079
2017-07-03,6846952,167401523,24.80,24.80,24.30,24.40,-0.40,2533
2017-07-04,7111553,173168381,24.35,24.50,24.25,24.30,-0.10,1964
2017-07-05,11217702,274559457,24.40,24.75,24.15,24.60,+0.30,3094
2017-07-06,8853378,216110235,24.60,24.60,24.20,24.50,-0.10,2951
2017-07-07,13606711,336156938,24.80,24.95,24.40,24.40,-0.10,4023
2017-07-10,9792190,238710714,24.40,24.50,24.20,24.30,-0.10,3312
2017-07-11,22715657,565289248,24.60,25.10,24.55,24.95,+0.65,6558
2017-07-12,17418328,431164496,24.55,24.90,24.55,24.80,X0.00,5622
2017-07-13,17308633,431974346,25.05,25.10,24.60,25.00,+0.20,4746
2017-07-14,14987264,378274006,25.10,25.40,25.00,25.20,+0.20,4156
2017-07-17,8721386,219529827,25.45,25.55,24.90,24.95,-0.25,3226
2017-07-18,10617195,264937997,25.00,25.20,24.80,25.15,+0.20,3207
2017-07-19,11819108,298291222,25.25,25.40,25.05,25.05,-0.10,3833
2017-07-20,11977730,302618453,25.15,25.40,25.00,25.30,+0.25,4172
2017-07-21,13457556,343323247,25.45,25.60,25.30,25.55,+0.25,4186
2017-07-24,83854663,2297309651,25.70,28.10,25.65,27.10,+1.55,21390
2017-07-25,41330148,1141167886,27.45,28.25,26.90,28.05,+0.95,13712
2017-07-26,16074050,443080610,27.80,27.90,27.35,27.40,-0.65,5422
2017-07-27,15740805,438457243,27.90,28.15,27.55,27.85,+0.45,5030
